sid,name,cname
sz000668,荣丰控股,参股金融
sz000682,东方电子,参股金融
sz000685,中山公用,参股金融
sz000687,华讯方舟,参股金融
sz000690,宝新能源,参股金融
sz000703,恒逸石化,参股金融
sz000705,浙江震元,参股金融
sz000712,锦龙股份,参股金融
sz000713,丰乐种业,参股金融
sz000722,湖南发展,参股金融
sz000733,振华科技,参股金融
sz000735,"罗 牛 山",参股金融
sz000737,南风化工,参股金融
sz000748,长城信息,参股金融
sz000753,漳州发展,参股金融
sz000755,山西三维,参股金融
sz000756,新华制药,参股金融
sz000759,中百集团,参股金融
sz000766,通化金马,参股金融
sz000782,美达股份,参股金融
sz000785,武汉中商,参股金融
sz000789,万年青,参股金融
sz000796,凯撒旅游,参股金融
sz000798,中水渔业,参股金融
sz000812,陕西金叶,参股金融
sz000813,天山纺织,参股金融
sz000818,方大化工,参股金融
sz000821,京山轻机,参股金融
sz000823,超声电子,参股金融
sz000828,东莞控股,参股金融
sz000839,中信国安,参股金融
sz000850,华茂股份,参股金融
sz000860,顺鑫农业,参股金融
sz000876,"新 希 望",参股金融
sz000878,云南铜业,参股金融
sz000881,大连国际,参股金融
sz000883,湖北能源,参股金融
sz000890,"法 尔 胜",参股金融
sz000897,津滨发展,参股金融
sz000900,现代投资,参股金融
sz000902,新洋丰,参股金融
sz000916,华北高速,参股金融
sz000918,嘉凯城,参股金融
sz000919,金陵药业,参股金融
sz000920,南方汇通,参股金融
sz000927,一汽夏利,参股金融
sz000929,兰州黄河,参股金融
sz000930,中粮生化,参股金融
sz000935,四川双马,参股金融
sz000936,华西股份,参股金融
sz000939,凯迪生态,参股金融
sz000948,南天信息,参股金融
sz000963,华东医药,参股金融
sz000971,高升控股,参股金融
sz000989,"九 芝 堂",参股金融
sz000993,闽东电力,参股金融
sz000996,中国中期,参股金融
sz000997,"新 大 陆",参股金融
sz000998,隆平高科,参股金融
sz001696,宗申动力,参股金融
sz002012,凯恩股份,参股金融
sz002021,中捷资源,参股金融
sz002023,海特高新,参股金融
sz002042,华孚色纺,参股金融
sz002063,远光软件,参股金融
sz002075,沙钢股份,参股金融
sz002087,新野纺织,参股金融
sz002089,"新 海 宜",参股金融
sz002090,金智科技,参股金融
sz002091,江苏国泰,参股金融
sz002093,国脉科技,参股金融
sz002094,青岛金王,参股金融
sz002098,浔兴股份,参股金融
sz002108,沧州明珠,参股金融
sz002111,威海广泰,参股金融
sz002112,三变科技,参股金融
sz002118,紫鑫药业,参股金融
sz002120,新海股份,参股金融
sz002147,新光圆成,参股金融
sz002159,三特索道,参股金融
sz002166,莱茵生物,参股金融
sz002177,御银股份,参股金融
sz002201,九鼎新材,参股金融
sz002203,海亮股份,参股金融
sz002204,大连重工,参股金融
sz002229,鸿博股份,参股金融
sz002237,恒邦股份,参股金融
sz002276,万马股份,参股金融
sz002277,友阿股份,参股金融
sz002287,奇正藏药,参股金融
sz002309,中利科技,参股金融
sz002315,焦点科技,参股金融
sz002321,华英农业,参股金融
sz002323,雅百特,参股金融
sz002326,永太科技,参股金融
sz002357,富临运业,参股金融
sz002386,天原集团,参股金融
sz002390,信邦制药,参股金融
sz002397,梦洁家纺,参股金融
sz002418,康盛股份,参股金融
sz002437,誉衡药业,参股金融
sz002444,巨星科技,参股金融
sz002447,壹桥海参,参股金融
sz002477,雏鹰农牧,参股金融
sz002493,荣盛石化,参股金融
sz002496,辉丰股份,参股金融
sz002526,山东矿机,参股金融
sz002545,东方铁塔,参股金融
sz002567,唐人神,参股金融
sz002582,好想你,参股金融
sz002607,亚夏汽车,参股金融
sz002661,克明面业,参股金融
sz002674,兴业科技,参股金融
sz002699,美盛文化,参股金融
sz300021,大禹节水,参股金融
sz300059,东方财富,参股金融
sz300119,瑞普生物,参股金融
sz300325,德威新材,参股金融
sz300349,金卡股份,参股金融
sh600238,海南椰岛,养老概念
sh600239,云南城投,养老概念
sh600267,海正药业,养老概念
sh600329,中新药业,养老概念
sh600332,白云山,养老概念
sh600620,天宸股份,养老概念
sh600689,上海三毛,养老概念
sh600716,凤凰股份,养老概念
sh600718,东软集团,养老概念
sh600735,新华锦,养老概念
sh600745,中茵股份,养老概念
sh600748,上实发展,养老概念
sh601007,金陵饭店,养老概念
sz000722,湖南发展,养老概念
sz002223,鱼跃医疗,养老概念
sz002231,奥维通信,养老概念
sz002285,世联行,养老概念
sz002381,双箭股份,养老概念
sz300096,易联众,养老概念
sz300244,迪安诊断,养老概念
sz300247,乐金健康,养老概念
sh600009,上海机场,迪士尼
sh600115,东方航空,迪士尼
sh600170,上海建工,迪士尼
sh600278,东方创业,迪士尼
sh600284,浦东建设,迪士尼
sh600611,大众交通,迪士尼
sh600628,新世界,迪士尼
sh600630,龙头股份,迪士尼
sh600639,浦东金桥,迪士尼
sh600648,外高桥,迪士尼
sh600655,豫园商城,迪士尼
sh600662,强生控股,迪士尼
sh600663,陆家嘴,迪士尼
sh600676,交运股份,迪士尼
sh600692,亚通股份,迪士尼
sh600708,光明地产,迪士尼
sh600741,华域汽车,迪士尼
sh600754,锦江股份,迪士尼
sh600818,中路股份,迪士尼
sh600827,百联股份,迪士尼
sh600834,申通地铁,迪士尼
sh600836,界龙实业,迪士尼
sh600895,张江高科,迪士尼
sz002162,悦心健康,迪士尼
sh600288,大恒科技,3D打印
sh600456,宝钛股份,3D打印
sh600466,蓝光发展,3D打印
sh600765,中航重机,3D打印
sh601313,江南嘉捷,3D打印
sh603002,宏昌电子,3D打印
sz000938,紫光股份,3D打印
sz000988,华工科技,3D打印
sz002008,大族激光,3D打印
sz002222,福晶科技,3D打印
sz002309,中利科技,3D打印
sz002348,高乐股份,3D打印
sz002375,亚厦股份,3D打印
sz002526,山东矿机,3D打印
sz002529,海源机械,3D打印
sz002540,亚太科技,3D打印
sz002545,东方铁塔,3D打印
sz002690,美亚光电,3D打印
sz002698,博实股份,3D打印
sz300004,南风股份,3D打印
sz300024,机器人,3D打印
sz300043,互动娱乐,3D打印
sz300161,华中数控,3D打印
sz300177,中海达,3D打印
sz300220,金运激光,3D打印
sz300221,银禧科技,3D打印
sz300227,光韵达,3D打印
sz300331,苏大维格,3D打印
sz300337,银邦股份,3D打印
sh600029,南方航空,社保重仓
sh600048,保利地产,社保重仓
sh600050,中国联通,社保重仓
sh600060,海信电器,社保重仓
sh600085,同仁堂,社保重仓
sh600104,上汽集团,社保重仓
sh600108,亚盛集团,社保重仓
sh600125,铁龙物流,社保重仓
sh600176,中国巨石,社保重仓
sh600196,复星医药,社保重仓
sh600219,南山铝业,社保重仓
sh600251,冠农股份,社保重仓
sh600267,海正药业,社保重仓
sh600280,中央商场,社保重仓
sh600315,上海家化,社保重仓
sh600325,华发股份,社保重仓
sh600415,小商品城,社保重仓
sh600436,片仔癀,社保重仓
sh600521,华海药业,社保重仓
sh600535,天士力,社保重仓
sh600547,山东黄金,社保重仓
sh600559,老白干酒,社保重仓
sh600575,皖江物流,社保重仓
sh600582,天地科技,社保重仓
sh600583,海油工程,社保重仓
sh600597,光明乳业,社保重仓
sh600600,青岛啤酒,社保重仓
sh600642,申能股份,社保重仓
sh600655,豫园商城,社保重仓
sh600660,福耀玻璃,社保重仓
sh600697,欧亚集团,社保重仓
sh600729,重庆百货,社保重仓
sh600741,华域汽车,社保重仓
sh600795,国电电力,社保重仓
sh600886,国投电力,社保重仓
sh600887,伊利股份,社保重仓
sh600970,中材国际,社保重仓
sh600993,马应龙,社保重仓
sh601006,大秦铁路,社保重仓
sh601098,中南传媒,社保重仓
sh601126,四方股份,社保重仓
sh601186,中国铁建,社保重仓
sh601336,新华保险,社保重仓
sh601618,中国中冶,社保重仓
sh601628,中国人寿,社保重仓
sh601666,平煤股份,社保重仓
sh601668,中国建筑,社保重仓
sh601669,中国电建,社保重仓
sh601699,潞安环能,社保重仓
sh601872,招商轮船,社保重仓
sh601888,中国国旅,社保重仓
sh601958,金钼股份,社保重仓
sz000001,平安银行,社保重仓
sz000069,华侨城Ａ,社保重仓
sz000338,潍柴动力,社保重仓
sz000402,"金 融 街",社保重仓
sz000550,江铃汽车,社保重仓
sz000566,海南海药,社保重仓
sz000661,长春高新,社保重仓
sz000799,酒鬼酒,社保重仓
sz000800,一汽轿车,社保重仓
sz000848,承德露露,社保重仓
sz000858,"五 粮 液",社保重仓
sz000876,"新 希 望",社保重仓
sz000888,峨眉山Ａ,社保重仓
sz000895,双汇发展,社保重仓
sz000919,金陵药业,社保重仓
sz000927,一汽夏利,社保重仓
sz000963,华东医药,社保重仓
sz000999,华润三九,社保重仓
sz002024,苏宁云商,社保重仓
sz002038,双鹭药业,社保重仓
sz002051,中工国际,社保重仓
sz002081,"金 螳 螂",社保重仓
sz002092,中泰化学,社保重仓
sz002106,莱宝高科,社保重仓
sz002128,露天煤业,社保重仓
sz002129,中环股份,社保重仓
sz002146,荣盛发展,社保重仓
sz002152,广电运通,社保重仓
sz002155,湖南黄金,社保重仓
sz002202,金风科技,社保重仓
sz002223,鱼跃医疗,社保重仓
sz002241,歌尔声学,社保重仓
sz002267,陕天然气,社保重仓
sz002273,水晶光电,社保重仓
sz002299,圣农发展,社保重仓
sz002311,海大集团,社保重仓
sz002344,海宁皮城,社保重仓
sz002415,海康威视,社保重仓
sz002450,康得新,社保重仓
sz002570,贝因美,社保重仓
sz300005,探路者,社保重仓
sz300034,钢研高纳,社保重仓
sz300104,乐视网,社保重仓
sz300298,三诺生物,社保重仓
sh600080,金花股份,陕甘宁
sh600108,亚盛集团,陕甘宁
sh600146,商赢环球,陕甘宁
sh600165,新日恒力,陕甘宁
sh600192,长城电工,陕甘宁
sh600217,秦岭水泥,陕甘宁
sh600248,延长化建,陕甘宁
sh600302,标准股份,陕甘宁
sh600307,酒钢宏兴,陕甘宁
sh600311,荣华实业,陕甘宁
sh600343,航天动力,陕甘宁
sh600354,敦煌种业,陕甘宁
sh600379,宝光股份,陕甘宁
sh600449,宁夏建材,陕甘宁
sh600455,博通股份,陕甘宁
sh600456,宝钛股份,陕甘宁
sh600516,方大炭素,陕甘宁
sh600543,莫高股份,陕甘宁
sh600706,曲江文旅,陕甘宁
sh600707,彩虹股份,陕甘宁
sh600720,祁连山,陕甘宁
sh600738,兰州民百,陕甘宁
sh600785,新华百货,陕甘宁
sh600831,广电网络,陕甘宁
sh600886,国投电力,陕甘宁
sh600893,中航动力,陕甘宁
sh600984,建设机械,陕甘宁
sh601012,隆基股份,陕甘宁
sh601179,中国西电,陕甘宁
sh601798,蓝科高新,陕甘宁
sh601958,金钼股份,陕甘宁
sz000516,国际医学,陕甘宁
sz000552,靖远煤电,陕甘宁
sz000557,西部创业,陕甘宁
sz000561,烽火电子,陕甘宁
sz000563,陕国投Ａ,陕甘宁
sz000564,西安民生,陕甘宁
sz000595,宝塔实业,陕甘宁
sz000610,西安旅游,陕甘宁
sz000635,"英 力 特",陕甘宁
sz000697,炼石有色,陕甘宁
sz000721,西安饮食,陕甘宁
sz000768,中航飞机,陕甘宁
sz000779,三毛派神,陕甘宁
sz000791,甘肃电投,陕甘宁
sz000796,凯撒旅游,陕甘宁
sz000812,陕西金叶,陕甘宁
sz000815,美利纸业,陕甘宁
sz000837,秦川机床,陕甘宁
sz000862,银星能源,陕甘宁
sz000929,兰州黄河,陕甘宁
sz000982,中银绒业,陕甘宁
sz002145,中核钛白,陕甘宁
sz002149,西部材料,陕甘宁
sz002185,华天科技,陕甘宁
sz002219,恒康医疗,陕甘宁
sz002267,陕天然气,陕甘宁
sz002457,青龙管业,陕甘宁
sz002644,佛慈制药,陕甘宁
sz002673,西部证券,陕甘宁
sz300021,大禹节水,陕甘宁
sz300023,宝德股份,陕甘宁
sz300084,海默科技,陕甘宁
sz300103,达刚路机,陕甘宁
sz300114,中航电测,陕甘宁
sz300116,坚瑞消防,陕甘宁
sz300140,启源装备,陕甘宁
sz300164,通源石油,陕甘宁
sh600182,S佳通,未股改
sh600610,中毅达,未股改
sh600688,上海石化,未股改
sh600728,佳都科技,未股改
sh600733,S前锋,未股改
sh600751,天海投资,未股改
sh600871,石化油服,未股改
sh600891,秋林集团,未股改
sz000010,美丽生态,未股改
sz000017,深中华A,未股改
sz000430,张家界,未股改
sz000509,华塑控股,未股改
sz000587,金洲慈航,未股改
sz000750,国海证券,未股改
sz000776,广发证券,未股改
sh600097,开创国际,水域改革
sh600257,大湖股份,水域改革
sh600275,武昌鱼,水域改革
sh600467,好当家,水域改革
sz000798,中水渔业,水域改革
sz002086,东方海洋,水域改革
sz002447,壹桥海参,水域改革
sz002696,百洋股份,水域改革
sz300094,国联水产,水域改革
sh600170,上海建工,装饰园林
sh600681,百川能源,装饰园林
sz000010,美丽生态,装饰园林
sz000055,方大集团,装饰园林
sz000509,华塑控股,装饰园林
sz000656,金科股份,装饰园林
sz000786,北新建材,装饰园林
sz002081,"金 螳 螂",装饰园林
sz002163,中航三鑫,装饰园林
sz002200,云投生态,装饰园林
sz002247,帝龙新材,装饰园林
sz002310,东方园林,装饰园林
sz002325,洪涛股份,装饰园林
sz002375,亚厦股份,装饰园林
sz002431,棕榈股份,装饰园林
sz002482,广田股份,装饰园林
sz002663,普邦园林,装饰园林
sz002717,岭南园林,装饰园林
sz300117,嘉寓股份,装饰园林
sz300197,铁汉生态,装饰园林
sz300355,蒙草抗旱,装饰园林
sh600086,东方金钰,黄金概念
sh600311,荣华实业,黄金概念
sh600385,山东金泰,黄金概念
sh600489,中金黄金,黄金概念
sh600490,鹏欣资源,黄金概念
sh600531,豫光金铅,黄金概念
sh600547,山东黄金,黄金概念
sh600612,老凤祥,黄金概念
sh600655,豫园商城,黄金概念
sh600687,刚泰控股,黄金概念
sh600711,盛屯矿业,黄金概念
sh600766,园城黄金,黄金概念
sh600807,天业股份,黄金概念
sh600824,益民集团,黄金概念
sh600891,秋林集团,黄金概念
sh600988,赤峰黄金,黄金概念
sh601069,西部黄金,黄金概念
sh601899,紫金矿业,黄金概念
sz000587,金洲慈航,黄金概念
sz002155,湖南黄金,黄金概念
sz002237,恒邦股份,黄金概念
sz002345,潮宏基,黄金概念
sz002574,明牌珠宝,黄金概念
sz002716,金贵银业,黄金概念
sz002721,金一文化,黄金概念
sz002731,萃华珠宝,黄金概念
sh600021,上海电力,太阳能
sh600089,特变电工,太阳能
sh600095,哈高科,太阳能
sh600135,乐凯胶片,太阳能
sh600151,航天机电,太阳能
sh600184,光电股份,太阳能
sh600207,安彩高科,太阳能
sh600220,江苏阳光,太阳能
sh600295,鄂尔多斯,太阳能
sh600308,华泰股份,太阳能
sh600330,天通股份,太阳能
sh600359,新农开发,太阳能
sh600482,中国动力,太阳能
sh600509,天富能源,太阳能
sh600537,亿晶光电,太阳能
sh600550,保变电气,太阳能
sh600586,金晶科技,太阳能
sh600589,广东榕泰,太阳能
sh600644,乐山电力,太阳能
sh600661,新南洋,太阳能
sh600673,东阳光科,太阳能
sh600674,川投能源,太阳能
sh600690,青岛海尔,太阳能
sh600703,三安光电,太阳能
sh600770,综艺股份,太阳能
sh600796,钱江生化,太阳能
sh600893,中航动力,太阳能
sh601012,隆基股份,太阳能
